# id 	 z 	 t0 	 x0 	 x1 	 c
643 6.904738e-01 5.962231e+01 1.229218e-06 1.513546e+00 -8.925625e-02
644 7.376214e-01 2.626388e+01 1.973404e-06 3.000000e+00 -8.226136e-02
645 6.544959e-01 6.639202e+01 1.729921e-06 3.000000e+00 5.384893e-02
646 5.012301e-01 -8.207977e+01 1.988512e-05 4.297314e-01 -4.354105e-01
647 6.442195e-01 5.063556e+01 6.528471e-06 3.000000e+00 -2.870801e-01
648 7.155366e-01 5.041180e+01 3.006548e-05 -3.726657e-01 -4.137942e-01
649 1.137551e+00 -3.596649e+01 1.191005e-05 -6.572631e-02 -1.336619e-01
650 4.998633e-01 -9.980967e+01 5.155879e-05 3.059587e-02 -4.704054e-01
651 5.303743e-01 7.125498e+01 2.136737e-06 2.999510e+00 -5.268322e-02
652 6.182045e-01 6.681370e+01 3.261254e-06 2.693134e+00 2.750784e-01
653 6.636807e-01 7.281811e+01 2.373081e-06 2.999995e+00 -7.461277e-02
654 7.559031e-01 7.501227e+01 2.847537e-06 -5.027136e-01 1.220766e-01
655 4.086124e-01 6.274859e+01 1.639034e-06 2.999999e+00 -3.090611e-01
656 8.997612e-02 7.130574e+01 3.163084e-06 3.000000e+00 5.000000e-01
657 5.443927e-01 5.589506e+01 1.090707e-05 1.125283e+00 1.915384e-02
658 6.336721e-01 6.078757e+01 3.241527e-06 -2.651086e-01 -3.471686e-01
659 5.027124e-01 5.271976e+01 8.367417e-06 3.000000e+00 -1.889113e-01
660 4.853212e-01 -1.519531e+01 6.881707e-06 2.960607e+00 -1.777013e-01
661 9.927633e-01 3.198125e+01 3.167695e-06 -1.086383e-01 -1.221521e-01
662 3.405667e-01 5.096492e+01 2.405568e-06 1.401734e+00 2.190469e-02
663 4.143402e-01 2.068405e+01 7.282972e-06 3.000000e+00 9.844646e-02
664 8.278716e-01 -9.185222e+01 1.630787e-05 -5.893035e-01 1.547029e-02
665 5.229968e-01 -8.881329e+01 4.374053e-06 2.998782e+00 -3.686281e-01
666 3.358345e-01 1.820385e+01 2.153389e-06 3.000000e+00 4.283049e-01
667 6.666951e-01 5.260723e+01 7.627533e-06 7.441343e-01 -1.280553e-01
668 7.214760e-01 6.340045e+01 1.359814e-06 3.000000e+00 4.242958e-02
669 1.611131e-01 -7.296669e+01 3.018691e-06 1.837020e+00 3.458357e-01
670 9.322100e-01 4.884194e+01 2.283335e-06 -7.000619e-02 -3.543615e-01
671 5.708544e-01 6.138950e+01 1.856332e-06 2.755017e+00 -2.819509e-01
672 7.174448e-01 -3.434472e+01 1.194265e-05 -1.329440e-01 -5.000000e-01
673 6.801828e-01 6.714594e+01 1.983497e-06 2.999969e+00 -1.785944e-01
674 7.525559e-01 5.616597e+01 1.961421e-06 -8.388484e-02 1.982848e-01
675 7.130941e-01 6.106613e+01 2.917672e-05 -3.813330e-01 -4.011865e-01
676 7.562642e-01 5.181918e+01 1.732040e-05 -7.563876e-01 7.211858e-02
677 1.188201e+00 -3.429614e+01 8.636525e-06 -3.000000e+00 -1.890510e-01
678 4.672125e-01 6.346609e+01 3.050485e-06 2.999999e+00 9.978085e-02
679 5.002851e-01 -9.999551e+01 8.984862e-06 1.494763e-01 -4.672231e-01
680 5.081184e-01 7.139064e+01 2.317328e-06 2.999988e+00 -4.906231e-02
681 4.428887e-01 3.009157e+01 1.346316e-06 3.000000e+00 5.000000e-01
682 6.095142e-01 2.421753e+01 2.509976e-06 1.998257e-01 5.000000e-01
683 5.898046e-01 5.539726e+01 2.985486e-06 -3.000000e+00 -5.737801e-02
684 5.116718e-01 -7.881054e+01 3.440390e-06 2.998428e+00 7.333329e-02
685 5.148749e-01 2.814633e+01 2.227275e-06 2.999998e+00 5.889548e-02
686 8.477121e-01 7.435162e+01 1.784094e-06 2.208880e+00 3.289146e-01
687 5.797344e-01 4.366920e+01 1.308596e-06 -2.508124e+00 -2.466774e-01
688 9.480686e-01 7.624016e+01 1.233158e-06 2.648187e-01 -2.787301e-01
689 9.430213e-01 6.898043e+01 1.009842e-06 -2.134279e+00 3.217878e-01
690 9.517802e-01 1.669717e+00 1.630895e-06 -1.943890e+00 2.747817e-01
691 1.544823e-01 6.831964e+01 1.552360e-06 -2.999989e+00 4.999994e-01
692 7.601938e-01 3.350469e+01 2.558348e-06 4.342386e-01 -2.916665e-01
693 6.450265e-01 -8.442928e+01 1.190440e-05 2.433028e-01 -3.717495e-01
694 1.189880e+00 -2.232163e+01 3.754919e-06 -3.000000e+00 -1.357975e-01
695 6.463219e-01 6.921996e+01 2.900450e-06 2.999999e+00 -2.346271e-01
696 6.595870e-01 2.437186e+01 1.184520e-06 -5.901135e-01 2.849175e-01
697 8.507474e-01 5.846537e+01 1.074831e-06 -3.000000e+00 -1.720022e-01
698 8.172906e-01 3.944828e+01 2.699394e-06 9.805400e-01 1.487580e-01
699 7.173326e-01 4.876972e+01 1.444486e-06 1.237817e+00 1.840357e-01
700 1.499999e+00 -3.233212e+01 5.834934e-06 -3.000000e+00 -1.217988e-01
701 3.269530e-01 4.405855e+01 6.647098e-06 3.000000e+00 4.683788e-01
702 4.306329e-01 5.620950e+01 2.377666e-06 2.999955e+00 1.663735e-01
703 1.961165e-01 -8.275502e+01 3.230116e-06 -2.999955e+00 1.020749e-01
704 7.975923e-01 -9.447220e+01 2.838458e-05 -3.303547e-02 -4.999945e-01
705 5.544815e-01 5.478913e+01 7.741787e-07 2.999996e+00 3.269015e-01
706 6.371890e-01 2.254898e+01 6.572410e-06 -6.085042e-01 8.691931e-02
707 7.386270e-01 6.871637e+01 3.640547e-06 -1.686050e+00 -1.204058e-02
708 5.061888e-01 -1.854094e+01 2.950027e-06 3.000000e+00 3.119885e-01
709 1.271816e+00 8.494472e+01 7.692914e-06 6.413877e-01 -5.000000e-01
710 8.050327e-01 1.002481e+01 2.219130e-06 2.140651e+00 -1.774011e-01
711 6.880559e-01 5.839467e+01 4.147450e-06 -1.427736e+00 3.733738e-01
712 4.540692e-01 6.360399e+01 1.763654e-06 -8.843742e-01 -1.090432e-01
713 2.728628e-01 -6.713193e+01 3.464022e-06 -2.195264e+00 4.999975e-01
714 8.034608e-01 1.853628e+01 1.419195e-06 2.719693e+00 3.100032e-01
715 3.832688e-01 -7.299713e+01 1.380669e-05 -9.076688e-01 -3.903136e-01
716 1.146020e+00 -4.419089e+01 1.828717e-05 -3.000000e+00 -1.336000e-02
717 6.771278e-01 7.087876e+01 1.401176e-06 -1.601603e+00 -1.570727e-01
718 3.398203e-01 6.621762e+01 2.878468e-06 3.000000e+00 1.565784e-02
719 7.132898e-01 -9.697353e+01 6.092251e-06 -2.999991e+00 -7.265213e-02
720 3.238471e-01 7.132568e+01 1.660920e-06 5.952584e-01 2.549760e-01
721 6.637812e-01 5.009110e+01 3.348401e-06 2.987316e+00 9.548108e-02
722 6.958041e-01 6.525272e+01 2.880251e-06 2.290290e+00 1.776401e-01
723 6.848820e-01 3.843785e+01 1.932149e-06 1.825824e+00 2.011244e-01
724 5.445033e-01 5.415305e+01 2.548887e-06 2.103068e+00 -2.724004e-01
725 8.989736e-01 8.650629e+00 2.525693e-06 2.999988e+00 -3.748503e-02
726 7.156077e-01 6.300660e+01 5.991774e-06 8.838911e-01 -5.124037e-02
727 7.202797e-01 -5.556967e+01 1.966190e-05 -3.000000e+00 -1.869855e-01
728 7.928647e-01 5.518384e+01 5.324802e-06 5.923622e-03 -3.368993e-01
729 4.210477e-01 5.871509e+01 1.024849e-06 -4.547149e-03 4.406384e-01
730 7.565001e-01 6.054984e+01 7.963843e-06 -1.679238e-01 -4.052203e-01
731 6.415847e-01 6.027586e+01 5.452714e-06 8.228561e-01 3.709743e-02
732 3.206723e-01 5.042946e+01 2.051052e-05 1.876614e+00 2.718742e-01
733 6.665826e-01 5.077144e+01 2.888141e-06 -3.000000e+00 1.756128e-02
734 7.520177e-01 5.657467e+01 6.772940e-06 -1.019197e+00 -2.368645e-01
735 6.780248e-01 6.218608e+01 1.253702e-06 -2.868329e+00 -3.605727e-02
736 7.018968e-01 6.463655e+01 6.339942e-06 -5.224518e-01 -4.896267e-02
737 4.160784e-01 1.655886e+01 2.090466e-06 3.000000e+00 4.914339e-01
738 4.380258e-01 5.585608e+01 9.941239e-06 2.578310e+00 1.495111e-01
739 9.074716e-02 5.799797e+01 7.491217e-06 3.000000e+00 5.000000e-01
740 6.610632e-01 4.133584e+01 4.463040e-06 3.000000e+00 -1.888645e-01
741 8.737641e-01 7.803348e+01 -7.361890e-05 -1.403904e+00 -7.035829e-02
742 4.655090e-01 5.103936e+01 1.179612e-06 -3.000000e+00 4.870009e-01
743 6.985010e-01 -3.855838e+01 2.227510e-05 1.086959e-01 -5.000000e-01
744 3.375800e-01 9.143660e+01 9.249282e-06 3.000000e+00 5.931316e-02
745 2.218615e-01 2.982483e+01 1.215333e-05 3.000000e+00 3.511077e-01
746 6.789425e-01 5.589605e+01 1.441415e-06 -2.514795e+00 -2.298025e-01
747 7.156797e-01 -8.999520e+01 3.082762e-05 -3.000000e+00 -1.098375e-01
748 3.906051e-01 -5.523152e+01 8.063621e-05 3.000000e+00 -3.472233e-01
749 6.844068e-01 1.208723e+01 3.282685e-06 -3.945389e-01 1.806123e-01
750 6.772600e-01 1.751341e+01 4.752025e-06 -1.484580e+00 3.168958e-02
751 2.166659e-01 5.762769e+01 2.332444e-06 3.000000e+00 5.000000e-01
752 6.703656e-01 6.460544e+01 1.806359e-06 -2.923276e-01 -1.278272e-01
753 7.026959e-01 7.648944e+01 1.175952e-06 -1.693600e+00 -1.432885e-01
754 6.690552e-01 5.729692e+01 5.166345e-06 -1.175069e+00 3.706954e-01
755 1.203123e+00 -3.832284e+00 -2.305533e-07 -2.999991e+00 4.999238e-01
756 3.545728e-01 6.182276e+01 5.676942e-06 3.000000e+00 3.899526e-02
757 9.970741e-01 7.327603e+01 1.355911e-06 -9.066233e-01 1.535989e-01
758 4.609363e-01 4.583175e+01 1.774918e-05 -7.389397e-01 4.270172e-01
759 6.629119e-01 5.619730e+01 1.050982e-06 -1.917564e+00 1.353912e-01
760 7.040096e-01 5.563257e+00 1.213584e-06 7.651803e-01 1.398035e-01
761 4.691388e-01 7.578488e+01 8.507373e-07 2.131465e+00 2.540806e-01
762 7.201665e-01 -8.588299e+01 7.637355e-06 -3.000000e+00 -1.328260e-01
763 6.528576e-01 3.733473e+01 2.569373e-06 8.073966e-01 3.557040e-01
764 4.894609e-01 2.371570e+01 1.513916e-06 3.000000e+00 1.171522e-01
765 2.541776e-01 2.645330e+01 7.868636e-05 2.004784e+00 -1.587910e-02
766 7.380266e-01 5.264511e+01 1.764531e-05 -9.547560e-02 -3.306491e-01
767 7.624797e-01 6.052635e+01 4.673082e-06 -1.926456e+00 -1.557147e-01
768 6.321531e-01 6.206154e+01 3.566134e-06 1.079993e+00 1.798188e-01
769 7.446395e-01 4.972915e+01 1.491136e-06 -2.089253e+00 6.890590e-03
770 1.015461e+00 7.081961e+01 2.664892e-06 -8.437934e-01 3.645073e-01
771 6.853512e-01 6.704785e+01 5.152717e-06 -1.254164e+00 4.311067e-03
772 5.389763e-01 -9.055514e+01 2.947003e-06 2.899624e+00 3.709890e-02
773 2.172751e-01 3.487951e+01 1.532477e-06 2.997966e+00 5.000000e-01
774 8.241684e-01 -8.945868e+01 3.249774e-06 1.858664e-01 -9.344496e-02
775 7.858361e-01 -1.726680e+00 1.253563e-06 -2.999995e+00 4.996675e-01
776 2.332149e-01 1.463594e+01 2.960753e-06 3.000000e+00 5.000000e-01
777 1.212672e+00 -5.127960e+01 1.321581e-05 1.104328e-01 -3.708381e-01
778 7.170967e-01 -1.575184e+01 6.006500e-06 1.432026e+00 -7.502555e-02
779 8.185506e-01 8.865521e+01 1.587158e-06 3.000000e+00 3.608579e-02
780 1.151462e+00 -4.782340e+01 1.995539e-05 -3.000000e+00 1.243329e-02
781 1.112401e+00 -1.000000e+02 3.300761e-05 -2.999994e+00 -5.136061e-02
782 6.649016e-01 5.869323e+01 3.949883e-06 2.999999e+00 -2.271897e-02
783 2.112046e-01 1.226663e+01 5.333875e-06 -4.212988e-01 2.221206e-01
784 7.360134e-01 6.044579e+01 1.529852e-06 -3.138083e-01 -2.606606e-01
785 3.212144e-01 5.324765e+01 7.569666e-06 3.000000e+00 1.054747e-01
786 7.142582e-01 -2.223604e+01 6.661205e-07 -1.113461e+00 -2.878506e-01
787 7.660687e-01 9.990421e+01 -1.589090e-06 -7.220005e-01 1.984450e-01
788 6.517838e-01 5.407133e+01 7.664018e-06 -1.864920e+00 -3.268247e-01
789 7.633746e-01 6.197708e+01 2.929662e-06 8.902317e-01 2.230523e-02
790 7.158597e-01 -9.317179e+01 1.208745e-05 -2.999998e+00 -1.283234e-01
791 4.491687e-01 6.805697e+01 1.706016e-06 2.130745e+00 5.000000e-01
792 7.109033e-01 -9.592676e+01 9.492339e-06 -2.617832e+00 -9.880042e-02
793 7.087671e-01 3.617310e+01 3.277166e-05 -7.447271e-03 -3.118712e-01
794 6.737343e-01 5.138134e+01 4.776415e-06 2.615742e+00 2.216718e-01
795 1.187010e-01 -6.184744e+01 9.146319e-06 2.999978e+00 -4.117805e-02
796 7.909578e-01 5.648416e+01 1.614132e-06 3.502261e-01 4.185990e-01
797 4.413026e-01 6.678906e+01 5.396918e-06 2.999991e+00 -2.756911e-01
798 1.100974e+00 -1.000000e+02 7.274089e-06 -2.999999e+00 -2.698910e-01
799 3.370004e-01 5.766332e+01 3.190555e-06 2.999999e+00 3.190593e-01
800 3.063330e-02 -5.328541e+01 1.016497e-05 -1.335924e+00 4.999999e-01
801 8.574859e-01 7.359871e+01 2.173058e-06 2.258405e-01 -1.282301e-02
802 5.427674e-01 7.634090e+01 2.169395e-06 3.000000e+00 2.919529e-02
803 7.453700e-01 8.380320e+01 6.547090e-06 3.692477e-01 -2.304056e-01
804 4.946256e-01 6.258461e+01 2.916161e-06 3.000000e+00 -2.872876e-01
805 3.219283e-01 4.774432e+01 4.543473e-06 2.946242e+00 5.998482e-02
806 1.236750e+00 -3.361294e+01 3.918536e-06 -3.000000e+00 -6.477635e-02
807 6.947177e-01 1.000000e+02 1.272094e-05 -1.753915e+00 4.999844e-01
808 7.916111e-01 5.773819e+01 3.021825e-06 9.744102e-02 -4.132690e-01
809 8.476477e-01 6.808288e+01 3.587067e-06 3.278333e-01 -7.734298e-02
810 8.713559e-01 7.418338e+01 2.425809e-06 -1.261369e+00 -1.008258e-01
811 1.171555e+00 1.783795e+01 6.639255e-07 2.408724e+00 -3.291774e-01
812 5.109960e-01 5.380300e+01 3.332790e-06 -2.999959e+00 -4.462701e-01
813 1.001407e+00 9.400800e+01 -4.830754e-08 -2.999999e+00 -1.534247e-01
814 4.995188e-01 -9.991996e+01 5.995528e-06 8.849693e-02 -4.473108e-01
815 6.702304e-01 -7.171396e+01 9.135169e-06 -2.960622e+00 2.142706e-01
816 5.572283e-01 5.018059e+01 9.978509e-06 4.142771e-01 -5.170286e-02
817 4.213977e-01 -9.642949e+01 1.982933e-05 3.000000e+00 -5.000000e-01
818 9.268035e-01 -5.861584e+00 -1.320100e-07 -3.000000e+00 -2.717356e-01
819 6.724687e-01 7.518613e+01 4.056818e-06 2.999999e+00 -1.453740e-01
820 2.530653e-01 2.168948e+01 1.350613e-06 3.000000e+00 4.999999e-01
821 6.622471e-01 4.988736e+01 8.933250e-06 3.000000e+00 -1.163567e-01
822 7.249620e-01 1.567696e+01 3.238234e-06 3.000000e+00 -2.247037e-03
823 7.243097e-01 5.624071e+01 2.212634e-06 3.000000e+00 1.277886e-01
824 7.128752e-01 -9.325622e+01 2.370065e-05 -2.999874e+00 -9.104983e-02
825 7.529814e-01 8.197150e+01 1.178760e-06 3.000000e+00 -3.238706e-01
826 1.123349e+00 -4.145115e+01 1.232127e-05 -3.000000e+00 7.910019e-02
827 3.382586e-01 -9.993234e+01 1.220595e-05 -2.867942e+00 -4.999978e-01
828 5.795423e-01 5.726835e+01 1.043233e-06 -2.995546e+00 -1.992869e-02
829 6.129377e-01 4.714945e+01 9.008938e-07 2.999999e+00 2.182322e-01
830 5.250457e-01 -9.035687e+01 1.965265e-05 -2.654352e-01 -6.882199e-02
831 4.280939e-01 -7.765424e+01 5.730575e-06 -1.789448e+00 4.944489e-01
832 3.495574e-01 4.961229e+00 3.497794e-05 1.108310e+00 -3.680068e-02
833 5.088130e-01 6.519813e+00 2.262831e-06 2.600864e+00 3.180881e-01
834 6.220375e-01 1.709468e+00 1.400669e-06 -1.222541e+00 5.000000e-01
835 7.009433e-01 1.362194e+01 7.200064e-06 2.170101e+00 5.370328e-02
836 7.150557e-01 -9.932681e+01 2.730871e-05 -2.999999e+00 -1.578910e-01
837 3.942862e-01 6.490950e+01 8.849905e-07 -3.000000e+00 4.999999e-01
838 1.155479e-01 -9.416732e+01 5.908440e-06 2.893304e+00 3.329974e-01
839 6.838620e-01 7.250905e+01 1.613631e-06 2.999998e+00 -9.087729e-02
840 7.648531e-01 -8.655788e+01 1.998781e-05 -3.591375e-02 -5.000000e-01
841 8.154213e-01 -9.075897e+01 1.113774e-05 7.381618e-02 -4.999999e-01
842 6.443325e-01 1.143817e+01 4.021600e-06 -6.314857e-01 1.123709e-01
843 3.296812e-01 9.054866e+01 1.045794e-06 2.999995e+00 1.555894e-01
844 8.727498e-01 9.129604e+01 1.368471e-05 -2.621646e-03 -1.676291e-01
845 6.058752e-01 7.881235e+01 2.314700e-06 2.999998e+00 4.956114e-02
846 9.619144e-01 -9.820644e+01 7.400790e-06 -1.670479e+00 -2.230197e-02
847 5.164329e-01 6.266959e+01 1.630218e-06 2.455567e+00 -3.619409e-01
848 9.414146e-01 -2.926985e+01 2.117096e-06 2.999999e+00 1.539069e-01
849 7.142976e-01 -9.964157e+01 3.113352e-05 -3.000000e+00 -1.180385e-01
850 6.544480e-01 1.279079e+01 5.511983e-06 -1.499637e+00 3.369078e-01
851 5.740170e-01 6.565698e+01 1.939201e-06 2.999943e+00 -3.469465e-01
852 1.187814e+00 -3.940491e+01 3.087783e-05 -3.000000e+00 -6.718671e-02
853 4.758126e-01 5.670609e+01 3.436578e-06 3.000000e+00 8.592189e-02
854 4.298248e-01 1.701878e+01 4.846949e-06 3.000000e+00 1.609995e-01
855 5.291028e-01 4.998687e+01 6.419240e-06 3.000000e+00 -3.512478e-02
856 1.266062e+00 -2.236226e+01 1.324422e-06 -3.000000e+00 -1.550620e-01
857 7.175096e-01 6.128925e+01 5.321371e-06 1.873171e-01 -8.125487e-03
858 4.918681e-01 7.279793e+01 6.617407e-06 3.000000e+00 5.746028e-02
859 4.665975e-01 5.526949e+01 7.699960e-07 -2.891571e+00 5.000000e-01
860 3.358215e-01 2.549728e+01 5.108260e-04 -4.621825e-01 1.227537e-01
861 4.224532e-01 2.475206e+01 2.326351e-06 2.500115e+00 1.906410e-01
862 3.222804e-01 -9.122312e+01 9.654354e-06 2.999999e+00 -1.670689e-01
863 5.722035e-01 5.793025e+01 7.246947e-06 9.891712e-01 2.743860e-02
864 7.735233e-01 4.408222e+01 1.286149e-06 -1.354359e+00 -2.119555e-01
865 2.405994e-01 -6.064431e+01 4.611877e-06 3.000000e+00 5.000000e-01
866 9.127155e-01 2.796382e+01 3.470867e-06 3.000000e+00 -3.492295e-02
867 4.543088e-01 1.703021e+01 1.493147e-06 3.000000e+00 1.828488e-01
868 1.039891e+00 -6.868673e+01 1.475649e-05 7.145724e-03 -4.493618e-01
869 8.917011e-01 3.561933e+01 1.666038e-06 -2.042130e-01 1.460776e-01
870 6.776677e-01 2.412074e+00 8.362784e-06 1.907772e-01 -1.691710e-01
871 5.586975e-01 5.861316e+01 7.616164e-06 3.000000e+00 -2.805441e-01
872 7.223696e-01 1.560300e+01 1.160695e-06 3.000000e+00 2.078702e-01
873 7.918419e-01 6.869565e+01 3.325832e-06 -1.215269e+00 9.452145e-02
874 6.021844e-01 6.243653e+01 1.723523e-06 -1.508411e+00 -5.826571e-02
875 2.252550e-01 -2.977843e+01 2.091000e-05 2.999988e+00 2.785583e-01
876 9.423424e-01 -3.630762e+01 1.244655e-05 -1.084693e-01 -3.223136e-01
877 5.404978e-01 6.285144e+01 1.893504e-06 -1.796125e+00 -2.468629e-01
878 6.044362e-01 6.120020e+01 2.338295e-06 8.921652e-01 3.677906e-01
879 7.129054e-01 1.160296e+01 1.119593e-06 2.113080e+00 -4.540462e-02
880 4.624684e-01 -8.179406e+01 2.514428e-06 -9.805201e-01 -1.621798e-01
881 6.829729e-01 7.522714e+01 1.720961e-06 -4.222776e-01 -1.748920e-01
882 7.911458e-01 7.246050e+01 7.957954e-07 2.620020e+00 -4.458736e-02
883 6.605617e-01 5.956931e+01 5.503146e-06 7.910088e-01 4.887211e-02
884 1.021701e-01 5.166751e+01 1.060386e-05 1.756935e+00 2.218630e-01
885 5.288727e-01 -7.009354e+01 1.125985e-06 -2.615549e+00 4.958199e-01
886 6.356583e-01 6.267506e+01 1.782519e-06 2.999995e+00 2.558106e-01
887 7.158097e-01 7.051398e+01 9.635964e-07 3.000000e+00 1.690812e-01
888 1.179718e-01 -5.715557e+01 1.602969e-06 3.000000e+00 1.643384e-01
889 7.042843e-01 5.803249e+01 1.422836e-05 9.990715e-02 -2.625694e-01
890 3.834579e-01 1.780688e+01 3.018393e-06 3.000000e+00 4.994787e-01
891 7.181683e-01 6.198488e+01 1.324027e-06 -9.852803e-01 -4.943306e-01
892 7.118075e-01 -8.686208e+01 2.358940e-05 -2.999998e+00 -1.186952e-01
893 7.573538e-01 5.542656e+01 4.297790e-06 9.034616e-01 -1.686691e-02
894 1.000005e-02 -5.261565e+01 6.510197e-06 8.575782e-01 4.999999e-01
895 9.286932e-01 -4.308212e+01 4.995087e-05 2.809528e-02 -4.715811e-01
896 7.113882e-01 -9.078450e+01 9.238307e-06 1.398944e-01 -3.951329e-01
897 6.267247e-01 -9.052421e+01 1.678478e-05 -3.027608e-01 -5.000000e-01
898 4.851028e-01 4.390085e+01 1.705557e-06 3.000000e+00 1.833896e-01
899 6.926354e-01 6.195873e+01 5.191303e-06 3.000000e+00 -2.487856e-01
900 5.056194e-01 -5.687749e+01 5.034068e-05 7.241689e-03 -4.216793e-01
901 3.277426e-01 7.100183e+01 1.406929e-05 3.000000e+00 -6.579528e-02
902 6.719016e-01 6.004983e+01 1.818232e-06 2.999731e+00 2.323181e-02
903 7.133070e-01 -9.976157e+01 1.019240e-05 -3.000000e+00 -9.671678e-02
904 3.502536e-01 5.896969e+01 9.722951e-06 3.000000e+00 1.894526e-01
905 5.227397e-01 5.115972e+01 1.056975e-05 -7.321297e-01 1.781280e-01
906 6.976149e-01 5.235269e+01 2.237787e-06 3.000000e+00 -1.459367e-01
907 7.589947e-01 7.654912e+00 3.918948e-06 7.600260e-01 -1.980173e-01
908 5.528374e-01 6.453176e+01 2.501716e-06 -1.696756e+00 3.595516e-01
909 6.972396e-01 -5.320302e+01 3.707642e-05 9.487498e-03 -5.000000e-01
910 7.173911e-01 -9.329044e+01 2.208337e-05 -2.251477e-02 -5.000000e-01
911 6.377645e-01 -1.597732e+01 2.209577e-06 2.999995e+00 -2.573521e-01
912 6.805605e-01 1.711710e+01 5.847416e-06 3.000000e+00 1.464879e-01
913 8.137948e-01 6.984442e+01 2.486961e-06 1.506086e-01 8.141766e-02
914 8.020577e-02 8.830085e+01 3.887177e-06 3.000000e+00 5.000000e-01
915 1.107271e+00 -6.174490e+01 2.389166e-05 -3.000000e+00 -1.590718e-01
916 7.354265e-01 4.944239e+01 1.069306e-06 -1.125352e+00 3.307913e-01
917 7.254046e-01 6.077453e+01 3.324325e-06 -1.217681e-01 1.595102e-01
918 8.624277e-01 7.654742e+01 1.827975e-06 1.690578e+00 2.976629e-01
919 6.666395e-01 6.109805e+01 2.293160e-06 1.413218e-01 4.682616e-01
920 7.131583e-01 -3.970920e+01 1.638098e-05 3.149278e-02 -5.000000e-01
921 6.918610e-01 5.380178e+01 5.899054e-06 4.744207e-01 -2.051378e-02
922 7.072311e-01 6.385424e+01 2.324836e-06 -2.196452e+00 1.304656e-01
923 7.728487e-02 5.075902e+01 1.135418e-05 7.374437e-01 3.282758e-01
924 7.507761e-01 6.794088e+01 1.768534e-06 2.601543e+00 -1.414964e-01
925 6.772780e-01 4.246276e+01 5.669782e-06 1.077261e+00 7.454164e-02
926 7.022007e-01 5.318178e+01 1.358819e-06 -1.096873e+00 -7.604241e-02
927 1.077934e+00 -6.179826e+01 5.546722e-05 -1.327611e-02 -4.736530e-01
928 8.351254e-01 7.108365e+01 4.059802e-06 1.088988e+00 9.762997e-03
929 8.644153e-01 3.438870e+01 1.629547e-06 3.000000e+00 -4.043438e-02
930 2.498710e-01 -9.937595e+01 2.215928e-05 3.000000e+00 -1.153838e-01
931 3.565984e-01 4.401919e+01 4.562208e-06 -4.681525e-01 1.907042e-01
932 3.955782e-01 -8.987812e+01 5.127389e-06 2.996814e+00 -4.761245e-01
933 4.807452e-01 1.766897e+01 3.151703e-06 3.000000e+00 4.570439e-01
934 7.820959e-01 4.880604e+01 2.889069e-06 1.733512e+00 3.355727e-01
935 6.026116e-01 5.959078e+01 6.438159e-06 -3.960204e-01 2.047813e-02
936 1.181361e+00 -1.000000e+02 3.015623e-05 -3.000000e+00 -1.483414e-01
937 7.412588e-01 6.120495e+01 2.073318e-06 3.000000e+00 -1.948784e-01
938 4.421095e-01 6.560114e+01 4.616137e-06 3.000000e+00 -2.208872e-01
939 9.405288e-01 -4.888043e+01 9.522006e-06 -3.000000e+00 4.174180e-01
940 4.973130e-01 -7.797615e+01 4.795265e-06 -9.422429e-01 -2.705259e-01
941 5.072734e-01 5.762703e+01 1.884075e-06 3.000000e+00 6.831320e-02
942 4.896799e-01 7.342969e+01 1.054797e-06 2.999990e+00 -2.290583e-02
943 5.526674e-01 5.712371e+01 9.580899e-06 9.592283e-01 1.190520e-02
944 6.655538e-01 6.051673e+01 3.618299e-06 -1.515514e+00 2.669964e-01
945 2.346921e-01 -9.280715e+01 1.266920e-06 2.961412e+00 3.975969e-01
946 6.771796e-01 8.387321e+01 3.871749e-07 -3.000000e+00 1.393350e-01
947 4.116066e-01 4.379380e+01 2.363282e-06 3.000000e+00 -4.503539e-01
948 7.265653e-01 -5.657825e+01 9.455609e-05 -1.826417e-01 -5.000000e-01
949 7.715206e-01 5.397409e+01 2.940441e-05 1.620153e-01 -3.911464e-01
950 1.131444e+00 -1.000000e+02 1.270125e-05 -3.000000e+00 -1.306720e-01
951 8.729535e-01 5.983476e+01 1.581873e-06 -8.550846e-01 3.546657e-01
952 2.561009e-01 -8.341125e+01 1.606399e-05 -2.999857e+00 8.657787e-02
953 7.048770e-01 -3.380016e+00 3.686316e-06 -2.479220e+00 2.088142e-02
954 1.092161e+00 -1.000000e+02 2.202379e-05 -3.000000e+00 -6.128506e-02
955 7.397967e-01 4.906078e+01 3.740926e-06 -1.345676e+00 -1.758618e-02
956 7.141144e-01 -9.828689e+01 1.588793e-05 -3.000000e+00 -1.014235e-01
957 7.217533e-01 6.941711e+01 2.251267e-06 -1.453204e+00 2.926004e-01
958 1.051671e+00 -5.614997e+01 3.073111e-05 4.809921e-03 -4.639263e-01
959 6.922377e-01 5.796965e+01 7.615075e-06 -5.013581e-01 -2.159341e-01
960 6.411535e-01 6.104346e+01 2.573320e-06 3.000000e+00 1.146151e-01
961 5.220455e-01 7.084432e+01 5.289930e-06 3.000000e+00 -5.895296e-02
962 8.257429e-01 -2.426257e+01 9.778681e-06 1.101059e-01 -2.883049e-01
963 6.953063e-01 2.079256e+01 1.220272e-06 2.999996e+00 3.028148e-02
964 7.144313e-01 -9.947937e+01 6.712919e-06 -3.000000e+00 -1.154588e-01
965 7.650336e-01 6.436795e+01 2.735747e-06 2.581617e-01 3.383777e-01
